老陈央卫1,#genre#
 多多其木格,http://192.168.0.146:38080/douyu.php?id=9075374
 宇宙视界,http://192.168.0.146:38080/douyu.php?id=9498354
 酷酷的滕,http://192.168.0.146:38080/douyu.php?id=1286383
 暴躁少女零九,http://192.168.0.146:38080/douyu.php?id=9065302
 负担亡魂,http://192.168.0.146:38080/douyu.php?id=10308242
 只关于篮球的只老师,http://192.168.0.146:38080/douyu.php?id=9367541
 唐司令说电影,http://192.168.0.146:38080/douyu.php?id=8774345
 小羊放映室,http://192.168.0.146:38080/douyu.php?id=9433806
 篮球长镜头,http://192.168.0.146:38080/douyu.php?id=9399887
 大坑侦探社,http://192.168.0.146:38080/douyu.php?id=9440339
 汪哥说电影,http://192.168.0.146:38080/douyu.php?id=9312685
 音乐台长,http://192.168.0.146:38080/douyu.php?id=9629943
 君笑坊,http://192.168.0.146:38080/douyu.php?id=9444093
 用户7719601289,http://192.168.0.146:38080/douyu.php?id=9403738
 山里记,http://192.168.0.146:38080/douyu.php?id=9410236
 油兔不二字幕组,http://192.168.0.146:38080/douyu.php?id=8850453
 阿成漫漫看,http://192.168.0.146:38080/douyu.php?id=8799435
 KBShinya,http://192.168.0.146:38080/douyu.php?id=8970851
 柠檬檬檬儿vlog,http://192.168.0.146:38080/douyu.php?id=9624845
 贰哥电影,http://192.168.0.146:38080/douyu.php?id=9338867
 LOUIS樱,http://192.168.0.146:38080/douyu.php?id=9235284
 一颗咕咕星,http://192.168.0.146:38080/douyu.php?id=9388557
 小马哥说电影,http://192.168.0.146:38080/douyu.php?id=9396672
 二哈讲电影,http://192.168.0.146:38080/douyu.php?id=8778280
 果冻lui,http://192.168.0.146:38080/douyu.php?id=9191790
 松轩说电影,http://192.168.0.146:38080/douyu.php?id=1524969
 铁头与橘子,http://192.168.0.146:38080/douyu.php?id=9450942
 科幻战舰,http://192.168.0.146:38080/douyu.php?id=8772060
 老鱼说剧,http://192.168.0.146:38080/douyu.php?id=9994377
 独立鱼电影,http://192.168.0.146:38080/douyu.php?id=2413555
 罗叔说戏,http://192.168.0.146:38080/douyu.php?id=9788756
 五分钟电影汇,http://192.168.0.146:38080/douyu.php?id=8443438
 野行涛哥V,http://192.168.0.146:38080/douyu.php?id=9329608
 赶海大弟,http://192.168.0.146:38080/douyu.php?id=9348766
 朱一旦的枯燥生活v,http://192.168.0.146:38080/douyu.php?id=7907979
 小艾大叔,http://192.168.0.146:38080/douyu.php?id=9314668
 半藏同学,http://192.168.0.146:38080/douyu.php?id=9372627
 娱乐扒叔,http://192.168.0.146:38080/douyu.php?id=9624581
 大荒电影,http://192.168.0.146:38080/douyu.php?id=3508538
 日本女子摔角,http://192.168.0.146:38080/douyu.php?id=425809
 大蓝雀,http://192.168.0.146:38080/douyu.php?id=8656759
 经典拳赛,http://192.168.0.146:38080/douyu.php?id=9412138
 阿福ThomasV,http://192.168.0.146:38080/douyu.php?id=9194089
 有部电影儿,http://192.168.0.146:38080/douyu.php?id=9736479
 小青放映社,http://192.168.0.146:38080/douyu.php?id=9314689
 内蒙古欢乐驿站,http://192.168.0.146:38080/douyu.php?id=9365077
 荒野万池王,http://192.168.0.146:38080/douyu.php?id=9544576
 28岁电影,http://192.168.0.146:38080/douyu.php?id=8884164
 蓝光乐队,http://192.168.0.146:38080/douyu.php?id=9572351
 海森堡事件录,http://192.168.0.146:38080/douyu.php?id=9754849
 斗鱼恐怖游戏合集,http://192.168.0.146:38080/douyu.php?id=10401481
 怪事屋,http://192.168.0.146:38080/douyu.php?id=8706084
 尉迟杰影评,http://192.168.0.146:38080/douyu.php?id=8850682
 喜人电影,http://192.168.0.146:38080/douyu.php?id=10348735
 17号说动漫,http://192.168.0.146:38080/douyu.php?id=9822277
 阿尔法是只边牧,http://192.168.0.146:38080/douyu.php?id=8662812
 尽整没用D,http://192.168.0.146:38080/douyu.php?id=8791622
 律子桑,http://192.168.0.146:38080/douyu.php?id=9371308
 瓦岗寨主坑爹李,http://192.168.0.146:38080/douyu.php?id=7661496
 柳青瑶本尊,http://192.168.0.146:38080/douyu.php?id=2281324
 电影黑匣子,http://192.168.0.146:38080/douyu.php?id=8706652
 胶片看电影,http://192.168.0.146:38080/douyu.php?id=3715426
 竹公子有礼了,http://192.168.0.146:38080/douyu.php?id=8887432
 荒野动物园,http://192.168.0.146:38080/douyu.php?id=9663833
 开车大神,http://192.168.0.146:38080/douyu.php?id=9759970
 王坑坑聊电影,http://192.168.0.146:38080/douyu.php?id=9402110
 飞碟说官方,http://192.168.0.146:38080/douyu.php?id=1449125
 喜剧电影笑不停,http://192.168.0.146:38080/douyu.php?id=10298856
 橘癫疯Oswald,http://192.168.0.146:38080/douyu.php?id=8793544
 关云猖,http://192.168.0.146:38080/douyu.php?id=8820996
 乌拉吖有剧,http://192.168.0.146:38080/douyu.php?id=10075154
 求求扣扣困困,http://192.168.0.146:38080/douyu.php?id=8795274
 冬粮说故事,http://192.168.0.146:38080/douyu.php?id=5192695
 篮球小人物,http://192.168.0.146:38080/douyu.php?id=9184257
 乡村水龙,http://192.168.0.146:38080/douyu.php?id=9486905
 二毛荒野垂钓生活1,http://192.168.0.146:38080/douyu.php?id=10007687
 耗子像个战神,http://192.168.0.146:38080/douyu.php?id=1557288
 雪輝TnT,http://192.168.0.146:38080/douyu.php?id=8936207
 台球帝,http://192.168.0.146:38080/douyu.php?id=10078171
 制造show,http://192.168.0.146:38080/douyu.php?id=9550226
 看电影了没V,http://192.168.0.146:38080/douyu.php?id=9562616
 周六野Zoey,http://192.168.0.146:38080/douyu.php?id=8912150
 纳豆奶奶666,http://192.168.0.146:38080/douyu.php?id=8745628
 在下小苏Su,http://192.168.0.146:38080/douyu.php?id=8658051
 龙视超级笑匠,http://192.168.0.146:38080/douyu.php?id=9375450
 鸡腿子软糖,http://192.168.0.146:38080/douyu.php?id=8695854
 博然讲电影,http://192.168.0.146:38080/douyu.php?id=9561992
 霹雳舞大叔,http://192.168.0.146:38080/douyu.php?id=1528853
 电影小班长,http://192.168.0.146:38080/douyu.php?id=549693
 阿松撩剧,http://192.168.0.146:38080/douyu.php?id=8880843
 屁屁鸭家族LOVE,http://192.168.0.146:38080/douyu.php?id=9461930
 老王追剧吧,http://192.168.0.146:38080/douyu.php?id=9937291
 阿坤在努力,http://192.168.0.146:38080/douyu.php?id=9407329
 快哥说老片,http://192.168.0.146:38080/douyu.php?id=10411518
 小鸭子老师,http://192.168.0.146:38080/douyu.php?id=9627625
 喵来啦V,http://192.168.0.146:38080/douyu.php?id=8657669
 猪肉熟了,http://192.168.0.146:38080/douyu.php?id=296836
 一颗糖糖canddy,http://192.168.0.146:38080/douyu.php?id=9192852
 麻雀喳喳野行记,http://192.168.0.146:38080/douyu.php?id=10088966
 管哥视频,http://192.168.0.146:38080/douyu.php?id=10181584
 马老师是马也Sama,http://192.168.0.146:38080/douyu.php?id=8821892
 流心影者,http://192.168.0.146:38080/douyu.php?id=9447717
 夙瑶瑾,http://192.168.0.146:38080/douyu.php?id=9450568
 沉郁观影,http://192.168.0.146:38080/douyu.php?id=9393577
 RNDxc,http://192.168.0.146:38080/douyu.php?id=4585643
 大熊观影,http://192.168.0.146:38080/douyu.php?id=8851140
 我叫孙火旺,http://192.168.0.146:38080/douyu.php?id=9770949
 鸡哥聊电影,http://192.168.0.146:38080/douyu.php?id=5067952
 冷孝洪,http://192.168.0.146:38080/douyu.php?id=9527761
 伯乐说电影V,http://192.168.0.146:38080/douyu.php?id=9386057
 哈利影视,http://192.168.0.146:38080/douyu.php?id=8475821
 野灿baka,http://192.168.0.146:38080/douyu.php?id=8867233
 mzx阿哲,http://192.168.0.146:38080/douyu.php?id=9483965
 九仙人儿,http://192.168.0.146:38080/douyu.php?id=8669085
 郭云神奇,http://192.168.0.146:38080/douyu.php?id=8694831
 阿木讲电影,http://192.168.0.146:38080/douyu.php?id=532050
 科学放映室,http://192.168.0.146:38080/douyu.php?id=9439712
 电影吐槽汇,http://192.168.0.146:38080/douyu.php?id=9447668
 懂懂1234,http://192.168.0.146:38080/douyu.php?id=8729614
 永无叙V,http://192.168.0.146:38080/douyu.php?id=9442980
 3秒爱上学习V,http://192.168.0.146:38080/douyu.php?id=9541736
 虾米大模王,http://192.168.0.146:38080/douyu.php?id=102114
 晓麦讲电影,http://192.168.0.146:38080/douyu.php?id=453963
 凤起青云,http://192.168.0.146:38080/douyu.php?id=749124
 老人家小熊猫君,http://192.168.0.146:38080/douyu.php?id=753342
 鹿老尸,http://192.168.0.146:38080/douyu.php?id=857979
 鞋荐JMJ,http://192.168.0.146:38080/douyu.php?id=865331
 猫丶趴趴,http://192.168.0.146:38080/douyu.php?id=1255068
 小红在农村,http://192.168.0.146:38080/douyu.php?id=1492444
 灯泡兄弟影游谈,http://192.168.0.146:38080/douyu.php?id=1690081
 名曰老饕,http://192.168.0.146:38080/douyu.php?id=1732550
 剧透大爆炸,http://192.168.0.146:38080/douyu.php?id=1739752
 树根龙门阵,http://192.168.0.146:38080/douyu.php?id=1833459
 花町馆长,http://192.168.0.146:38080/douyu.php?id=2295993
 吟笑派,http://192.168.0.146:38080/douyu.php?id=2987100
 黑T毒物,http://192.168.0.146:38080/douyu.php?id=3579219
 AK萌虎,http://192.168.0.146:38080/douyu.php?id=4049310
 梦觉教游泳,http://192.168.0.146:38080/douyu.php?id=4531679
 我是YOLO啊,http://192.168.0.146:38080/douyu.php?id=5077166
 蓝格雷,http://192.168.0.146:38080/douyu.php?id=5124602
 侃片黑菠萝,http://192.168.0.146:38080/douyu.php?id=5803764
 西施撩电影,http://192.168.0.146:38080/douyu.php?id=7532080
 無才先生,http://192.168.0.146:38080/douyu.php?id=8317571
 low君热剧,http://192.168.0.146:38080/douyu.php?id=8461020
 励志少年派,http://192.168.0.146:38080/douyu.php?id=8700367
 电影漩涡,http://192.168.0.146:38080/douyu.php?id=8706350
 目及WATCHER,http://192.168.0.146:38080/douyu.php?id=8712204
 猫眼电影,http://192.168.0.146:38080/douyu.php?id=8726221
 shhher,http://192.168.0.146:38080/douyu.php?id=8733680
 epcdiy,http://192.168.0.146:38080/douyu.php?id=8759268
 大力学姐,http://192.168.0.146:38080/douyu.php?id=8784719
 打工战士SWEET,http://192.168.0.146:38080/douyu.php?id=8795660
 猴博士爱讲课V,http://192.168.0.146:38080/douyu.php?id=8799739
 搞笑院长,http://192.168.0.146:38080/douyu.php?id=8829915
 神迹小霸霸,http://192.168.0.146:38080/douyu.php?id=8837963
 起来啦小躺,http://192.168.0.146:38080/douyu.php?id=8849047
 py86阿,http://192.168.0.146:38080/douyu.php?id=8849954
 颜雪落落落,http://192.168.0.146:38080/douyu.php?id=8864291
 YIKa777,http://192.168.0.146:38080/douyu.php?id=8868213
 学徒郭昱麟,http://192.168.0.146:38080/douyu.php?id=8871095
 漠漠fumiyo,http://192.168.0.146:38080/douyu.php?id=8911070
 竹内亮导演,http://192.168.0.146:38080/douyu.php?id=8933612
 狂阿弥爷,http://192.168.0.146:38080/douyu.php?id=8975282
 快乐的小波子,http://192.168.0.146:38080/douyu.php?id=9039399
 久远丶酱,http://192.168.0.146:38080/douyu.php?id=9046649
 石头老纪,http://192.168.0.146:38080/douyu.php?id=9047060
 十里说,http://192.168.0.146:38080/douyu.php?id=9064711
 CF柒年,http://192.168.0.146:38080/douyu.php?id=9087887
 三个老爸实验室,http://192.168.0.146:38080/douyu.php?id=9090487
 功夫联盟2020,http://192.168.0.146:38080/douyu.php?id=9169624
 山下智博official,http://192.168.0.146:38080/douyu.php?id=9186596
 小三笠笠酱,http://192.168.0.146:38080/douyu.php?id=9188696
 大汁猪,http://192.168.0.146:38080/douyu.php?id=9191071
 羽翼天使的挽歌,http://192.168.0.146:38080/douyu.php?id=9193179
 渔民老海,http://192.168.0.146:38080/douyu.php?id=9272327
 宝蓝和朋友们,http://192.168.0.146:38080/douyu.php?id=9283356
 小爱看大片,http://192.168.0.146:38080/douyu.php?id=9312805
 探秘者大正,http://192.168.0.146:38080/douyu.php?id=9330485
 吟游诗人基德,http://192.168.0.146:38080/douyu.php?id=9337049
 暴走兄弟v,http://192.168.0.146:38080/douyu.php?id=9350960
 朔涵君,http://192.168.0.146:38080/douyu.php?id=9354201
 狗毛电影,http://192.168.0.146:38080/douyu.php?id=9356637
 莱纳电影,http://192.168.0.146:38080/douyu.php?id=9356937
 小丽说电影,http://192.168.0.146:38080/douyu.php?id=9368016
 女王泡面V,http://192.168.0.146:38080/douyu.php?id=9369937
 可乐撩电影,http://192.168.0.146:38080/douyu.php?id=9371552
 梦夫人啊,http://192.168.0.146:38080/douyu.php?id=9384527
 安琪儿的羽翼,http://192.168.0.146:38080/douyu.php?id=9388783
 当下频道,http://192.168.0.146:38080/douyu.php?id=9389239
 粽子酱v,http://192.168.0.146:38080/douyu.php?id=9390685
 JG影视解说,http://192.168.0.146:38080/douyu.php?id=9391277
 动画魂,http://192.168.0.146:38080/douyu.php?id=9393242
 九冢嵬,http://192.168.0.146:38080/douyu.php?id=9393501
 锅盖哒,http://192.168.0.146:38080/douyu.php?id=9398828
 人生回答机本机,http://192.168.0.146:38080/douyu.php?id=9409722
 是小x同学呀,http://192.168.0.146:38080/douyu.php?id=9415020
 齐木楠雄的哦呼v,http://192.168.0.146:38080/douyu.php?id=9415755
 孙毛毛Suny,http://192.168.0.146:38080/douyu.php?id=9424103
 电视这个圈儿,http://192.168.0.146:38080/douyu.php?id=9425669
 动物启示录,http://192.168.0.146:38080/douyu.php?id=9443129
 77说电影,http://192.168.0.146:38080/douyu.php?id=9444320
 影子叔V,http://192.168.0.146:38080/douyu.php?id=9446338
 是忆昔啊,http://192.168.0.146:38080/douyu.php?id=9455518
 11No巴蒂11,http://192.168.0.146:38080/douyu.php?id=9455937
 Ido漫说,http://192.168.0.146:38080/douyu.php?id=9456379
 潜伏sc,http://192.168.0.146:38080/douyu.php?id=9458345
 SKYE魏,http://192.168.0.146:38080/douyu.php?id=9460834
 婧公子,http://192.168.0.146:38080/douyu.php?id=9464182
 小鹏漫剪,http://192.168.0.146:38080/douyu.php?id=9476810
 酒痴东梦a,http://192.168.0.146:38080/douyu.php?id=9477805
 醉我天涯zwty,http://192.168.0.146:38080/douyu.php?id=9479775
 千代语默,http://192.168.0.146:38080/douyu.php?id=9484187
 我是阿树酱,http://192.168.0.146:38080/douyu.php?id=9486020
 香兰爱影视,http://192.168.0.146:38080/douyu.php?id=9487090
 MK青凌,http://192.168.0.146:38080/douyu.php?id=9488836
 刘也变z,http://192.168.0.146:38080/douyu.php?id=9489079
 华白雨,http://192.168.0.146:38080/douyu.php?id=9495454
 外卖仙人成天,http://192.168.0.146:38080/douyu.php?id=9498506
 咸车,http://192.168.0.146:38080/douyu.php?id=9498554
 小林家的意大利炮,http://192.168.0.146:38080/douyu.php?id=9501444
 LCPD拉登,http://192.168.0.146:38080/douyu.php?id=9503015
 周墨看电影,http://192.168.0.146:38080/douyu.php?id=9505584
 Devil青酱,http://192.168.0.146:38080/douyu.php?id=9510544
 渚岸汐潮233,http://192.168.0.146:38080/douyu.php?id=9518082
 Nino学长,http://192.168.0.146:38080/douyu.php?id=9525473
 羽羊朩夂一,http://192.168.0.146:38080/douyu.php?id=9533226
 潇湘公子L,http://192.168.0.146:38080/douyu.php?id=9535657
 笑点组长,http://192.168.0.146:38080/douyu.php?id=9535757
 是真的林虎LinHu,http://192.168.0.146:38080/douyu.php?id=9540113
 光影故事汇,http://192.168.0.146:38080/douyu.php?id=9541423
 中二的枫哲酱,http://192.168.0.146:38080/douyu.php?id=9541849
 秦看番,http://192.168.0.146:38080/douyu.php?id=9542832
 洛飕飕,http://192.168.0.146:38080/douyu.php?id=9543361
 纆緣老给给,http://192.168.0.146:38080/douyu.php?id=9543413
 国士无双人物传奇,http://192.168.0.146:38080/douyu.php?id=9544555
局域网云南移动,#genre#
CCTV1,http://192.168.0.146:22116/proxy/ybyd/hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225835/index.m3u8?token=cgj333
CCTV2,http://192.168.0.146:22116/proxy/ybyd/hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225833/index.m3u8?token=cgj333
CCTV3,http://192.168.0.146:22116/proxy/ybyd/hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225609/index.m3u8?token=cgj333
CCTV3,http://192.168.0.146:22116/proxy/ybyd/hwvod.yn.chinamobile.com/PLTV/88888894/224/3221226337/index.m3u8?token=cgj333
CCTV4,http://192.168.0.146:22116/proxy/ybyd/hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225615/index.m3u8?token=cgj333
CCTV5,http://192.168.0.146:22116/proxy/ybyd/hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225607/index.m3u8?token=cgj333
CCTV5+,http://192.168.0.146:22116/proxy/ybyd/hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225893/index.m3u8?token=cgj333
CCTV5+,http://192.168.0.146:22116/proxy/ybyd/hwvod.yn.chinamobile.com/PLTV/88888894/224/3221226332/index.m3u8?token=cgj333
CCTV6,http://192.168.0.146:22116/proxy/ybyd/hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225605/index.m3u8?token=cgj333
CCTV6,http://192.168.0.146:22116/proxy/ybyd/hwvod.yn.chinamobile.com/PLTV/88888894/224/3221226339/index.m3u8?token=cgj333
CCTV7,http://192.168.0.146:22116/proxy/ybyd/hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225831/index.m3u8?token=cgj333
CCTV8,http://192.168.0.146:22116/proxy/ybyd/hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225603/index.m3u8?token=cgj333
CCTV8,http://192.168.0.146:22116/proxy/ybyd/hwvod.yn.chinamobile.com/PLTV/88888894/224/3221226334/index.m3u8?token=cgj333
CCTV9,http://192.168.0.146:22116/proxy/ybyd/hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225829/index.m3u8?token=cgj333
CCTV10,http://192.168.0.146:22116/proxy/ybyd/hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225827/index.m3u8?token=cgj333
CCTV11,http://192.168.0.146:22116/proxy/ybyd/hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225591/index.m3u8?token=cgj333
CCTV11,http://192.168.0.146:22116/proxy/ybyd/hwvod.yn.chinamobile.com/PLTV/88888894/224/3221226346/index.m3u8?token=cgj333
CCTV11,http://192.168.0.146:22116/proxy/ybyd/hwvod.yn.chinamobile.com/PLTV/88888894/224/3221226377/index.m3u8?token=cgj333
CCTV12,http://192.168.0.146:22116/proxy/ybyd/hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225825/index.m3u8?token=cgj333
CCTV13,http://192.168.0.146:22116/proxy/ybyd/hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225587/index.m3u8?token=cgj333
CCTV13,http://192.168.0.146:22116/proxy/ybyd/hwvod.yn.chinamobile.com/PLTV/88888894/224/3221226353/index.m3u8?token=cgj333
CCTV13,http://192.168.0.146:22116/proxy/ybyd/hwvod.yn.chinamobile.com/PLTV/88888894/224/3221226362/index.m3u8?token=cgj333
CCTV14,http://192.168.0.146:22116/proxy/ybyd/hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225823/index.m3u8?token=cgj333
CCTV15,http://192.168.0.146:22116/proxy/ybyd/hwvod.yn.chinamobile.com/PLTV/88888894/224/3221225583/index.m3u8?token=cgj333
CCTV15,http://192.168.0.146:22116/proxy/ybyd/hwvod.yn.chinamobile.com/PLTV/88888894/224/3221226381/index.m3u8?token=cgj333
CCTV16,http://192.168.0.146:22116/proxy/ybyd/hwvod.yn.chinamobile.com/PLTV/88888894/224/3221226315/index.m3u8?token=cgj333
CCTV16UD,http://192.168.0.146:22116/proxy/ybyd/hwvod.yn.chinamobile.com/PLTV/88888894/224/3221226317/index.m3u8?token=cgj333
CCTV17,http://192.168.0.146:22116/proxy/ybyd/hwvod.yn.chinamobile.com/PLTV/88888894/224/3221226037/index.m3u8?token=cgj333
